,Unnamed: 0,data,sentiment
774,808,dân mình nuôi toàn chó ngao tây tạng không à giống chó nhìn thì đẹp mã nhưng nó rất ăn tục để nó đói là nó ăn thịt chủ nuôi nó luôn,negative
775,809,vỡ quỷ bảo hiểm thì đất nước sẽ có biến động,negative
776,810,mình dị ứng với từ bh,negative
777,812,các đồng chí này là con đồng chí nào ,negative
778,813,nếu trump đắc cử thì kinh tế mỹ phải mất 2 năm mới phục hồi còn biden thắng cử mất tận 10 năm đằng nào dân mỹ cũng chịu thiệt,negative
779,815,tỉnh nghèo dân khốn khổ mà các quan tham cứ trơ trẽn ngửa tay xin tiền trung ương để ăn chơi tàn phá kinh khủng quá,negative
780,816,đúng là không biết xấu hổ mà,negative
781,817,thằng tiến này trơ trẽn quá.con nhà tập và con nhà oánh cũng đang ở bên mỹ cái chức tổng biên tập một tờ báo chắc không có tuổi đi mỹ nghe mày,negative
782,818,cấm đảng viên nhập cư giúp tq giữ lại tài năng vơ vét,negative
783,820,toàn bộ vị trí dọc bờ biển có yếu tố nhạy cảm về mặt an ninh quốc phòng đều được flc thay mặt trung cộng thâu tóm hèn chi khi có chiến sự ngoài biển đông thì flc nhanh nhảo công nhận bđ là của tq mà,negative
784,821,tiền lót tay nhiều chúng nó không trưa thủ đoạn để ban nước,negative
785,822,nguyễn hồng  toàn bộ tài sản tài khoản kếch sù của nó là của trung quốc nó đứng ra đứng tên nó nhưng tất cả là của tàu cẩu,negative
786,823,nguyễn xuân lai  chả có nhẽ nó là gián điệp thật,negative
787,825,chúc mừng ông cán bộ trẻ đầy tài năng,negative
788,826,đưa về quản thúc cho dễ đó mà,negative
789,827,nó chắc đã kiếm được nhiêu lô đất vàng ở phú quốc,negative
790,828,có vốn kinh nghiệm ăn đất rồi ra hà nội càng ăn tạp hơn nhỉ ,negative
791,829,xin đừng manh động điệu hổ ly sơn lối mòn của anh thăng,negative
792,830,vận chuyển củi về lò dễ hơn duy chuyển cơ sở lò đốt xuống cơ sở củi đã đến lò ,positive
793,831,đời cha ăn mặn đời con phải gánh hậu quả thôi,negative
794,832,tham nhũng là cho về nhà giặc quần áo cho vk chứ cho làm viêc là còn luồn lách lên chức nữa xã hội còn nhiều tài năng sao o tận dụng mà để lại mấy tên biến chất.đất nước chúng ta có ngày mất chế độ,negative
795,833,hung pham tham nhung co tien nhieu mua chuc cang cao,positive
796,834,hung pham thực ra là xuống chức đấy bạn bi thu tình làm vua một vùng thu tưởng thi phụ trách một số công tác giúp bộ trưởng nếu giỏi thì được tôn tại còn hấp thì sai vặt thôi,negative
797,835,thứ gì thì thứ đừng là thứ bỏ đi là đc,negative
798,836,thực chất là hạ tỉnh phải uvtw  là tương đương bt nay cẩu về vị trí thứ trưởng  thứ trưởng thì chả ai là uvtw  trừ bộ ca qp,negative
799,837,điệu hổ  nhà m đến đây thôi ,negative
800,838,làm người tốt là điều quan trọng nhất để tổ tông ko hổ thẹn ,negative
801,839,bị kỷ luật lên chức chiêu bài khó hiểu,negative
802,840,bị kỉ luật còn lên chức chuyện thường ngày ở vn.dân bó tay,negative
803,841,vuốt mặt phải nể mũi ti du sao em no cũng là con trai cả của nguyên thủ tướng nguyễn tấn dũng các bạn thông cảm nhé,negative
804,842,kỷ luật sướng nhỉ từ tỉnh ông lên trung ương,positive
805,843,trịnh hải lên nhưng lại là xuống đấy,negative
806,845,vấn chưa về làm người tu tế à,negative
807,846,hán nô trả thù vụ xém chết ở kiên giang đó mà,negative
808,847,bác phúc đang câu quân bài chốt hạ trong môn tá lả(phỏm đây mà,negative
809,848,vừa kỷ luật xong là lên chức à xạo,negative
810,849,con của thu tuong nguyễn tan dung mà ai dám động đến,negative
811,850,"dân phía đông nam bộ đã nghánh ngồng đất nước qua nhiều thời kỳ,bây giờ đất nước quá nhiều ẩn trắc nên những mối gây hại đất nước phải có điểm dừng kho báo và nhân dân đã cạn bây giờ bắt đầu dân lấy lại lòng tự trọng và lòng tự tinh để đấu cái xấu tồn …see more",negative
812,851,chắc chắn là còn phá hơn cha nó,positive
813,852,kỷ luật từ tỉnh lên trung ương nếu lại kỷ luật thì lên giời nhỉ,negative
814,853,"chia để trị,nhử về gần chuồng,dễ thịt",negative
815,854,lên trung ương trở về nơi xuất phát,negative
816,855,"con nhà tông,ko giống lông cũng giống cánh.nổi tiếng như bố nhé",negative
817,856,phụng sự giống ba nó là được,negative
818,857,còn thủ đô hà nội bán nốt,negative
819,858,cao quá rớt có đau không mọi người,negative
820,859,kiên giang là nơi tra con x dũng nó tác oai tác quái đó bđs của gia đình nó ở phú quốc đường biển đẹp nhất là 15 km đường biển đẹp nhất và ngôi chùa lớn nhất phú quốc do gia đình nó nắm dữ tổng tài sản hàng tỷ usd điều chuyển quay lại làm thứ trưởng bộ xây dựng là nó chết đó chứ không phải ngon đâu đây là chiêu đuổi nó ra khỏi kiên giang là nó khó sống đó chứ không vừa đâu,negative
821,860,hoàng quân chuẩn bác ở tỉnh sao tóm được đưa ra tw để dễ tóm sau này,negative
822,863,các bác cứ lo đại hội cho to cho hoành tráng rồi mọi cái đều thuộc về trung cộng cả đang tính việt nam là quận thứ sáu thôi thì là dân đen ai tróp bu trên đều được cả chỉ có điều những con dân nước việt là người việt đừng đồng hóa vào người trung quố…see more,negative
823,864,viet tran bác bình luận hay quá đi xu hướng chính trị do tàu và theo tàu  rồi che mãi mắt dân sao được ,negative
824,865,viet tran nhân dân nam bộ nhất tâm quyêt kh chịu quất phục trước.bất cứ kẻ xâm lược nào dù là bọn họ có sức mạnh đến đâu có mưu sâu kế hiểm cở nào đi chăng nữa cũng kh thôn tính đc ng dân nam bộ,negative
825,866,toàn lãnh thổ nơi nào cũng có trung cả đấy bắc giang nó quá lộng hành có giám tống cổ về nước đâu các dự án chây ì không giám kiện  vậy đó là vì trung  nó đánh ko cần có tiêng súng mà đánh bằng tiền việt nam đã gục rồi,negative
826,868,chắc bài viết ám chỉ formosa nơi mà có người đến tận nơi động viên tiến độ xây dựng,negative
827,869,dang giang le nam trung bộ sao lại là formosa hà tĩnh được  phải qua khánh hoà vào,negative
828,871,quan tham nó lo bay qua tây trước,negative
829,872,cung vi bon quan tham ma ra,negative
830,873,nhìn mặt hai con chó kìa ,negative
831,875,tay sai giặc tàu ,negative
832,876,"tất cả tại mỵ châu nên trọng thủy mới cho họ hàng mua đất trọng yếu của đất nước,(nếu dân còn mơ",negative
833,877,đất là tài sản quốc gia nếu chỉ bán tài sản trên đất thì ko đáng nói đây bán tuốt cũng lạ là sao biết nguy cơ trước mắt mà bao năm nay chính phủ chẳng có biện pháp ngăn chặn hay còn uẩn khúc gì đây,negative
834,878,the phai dang những chuyện có đầu tư lớn như vậy.và đất nhiều như vậy  nhưng có bàn tay bọn hán gian.thì phải giả vờ không biết  còn có đống tiền mà ăn cả họ mấy đời chứ,negative
835,879,the phai dang vì đại cục cả đấy ,negative
836,882,"đất nước đang lâm vào nguy hiểm  bởi với tội phản quốc luật quá chi là nhẹ  không có tính răn đe những kẻ thoái hóa sẳn sàng làm bất cứ điều gì cho giặc miễn sao có nhiều tiền,để lại cho gia đình họ hàng hưởng thụ như  hy sinh đời bố cũng cố đời con ",negative
837,883,thật phũ phàng khi đất nước một lũ quan chức trình độ và năng lực cũng chỉ bằng tao trình độ hốt cứt mà làm cán bộ thì ko bán nước mía lạ tao làm tao cũng bán quan nhất thời dân vạn đại làm quan mấy năm phải tranh thủ bán mà ăn chứ về vườn rồi thì lại hốt cứt à,negative
838,885,ơ sao cái tiêu đề và cái nội dung nó lại cãi nhau thế nhỉ,negative
839,888,dat nuoc cho nhiu hon nguoi,negative
840,889,thế nó mới chạy sang mỹ được chứ à nhầm con cháu quan điên mới có tiền du học ở mỹ chứ,negative
841,890,cán bộ đảng viên đưa ra nhưng lý do ko ai cố thể chối cãi được đường mới làm đã hư bị lún nói tai xe chay do năng mưa đường bi ngập do trời mưa cây xanh hay cốt điên đỗ gây do gió bão gây ra kết đường tai xe chay ai nói là mấy ông nói ko đúng,negative
842,891,xx a viêc này  rôi đây  lại băc tháng lên hỏi ô trơi ,negative
843,892,đã hiểu tại sao evn lỗ chưa,negative
844,894,những gì xảy ra ở thời điểm này có thể được xét lại ở thời điểm khác như vũ huy hoàng 10 năm làm bộ trưởng bộ công thương về hưu đã mấy năm mà nay vẫn bị xét lại huy hoàng không còn mà chỉ là đen tối vậy nên đừng có đắc ý nhân quả có hết,negative
845,895,vợ ông này đi bán chổi đốt đó,negative
846,896,của thiên lại trả địa thôi mà,negative
847,897,dat nuoc cho nhiu hon nguoi ,negative
848,898,dân biết nhưng không làm gì được,negative
849,899,chỗ thấy các quan giầu thì nhiều lắm còn giầu cách nào thì không biết,negative
850,900,tụi mày là những kẻ giặc nội xâm ăn của dân còn phá của dân tộc việt nam ta hiện nay,negative
851,901,nền kinh tế mỹ đối mặt khủng hoảng chưa từng có biến động không ai ngờ tới vì tình hình sức khỏe của tổng thống trump mà nếu mỹ hắt hơi cả thế giới đều cảm cúm nặng,negative
852,902,hóa ra người lao động đóng góp không chỉ nuôi bản thân khi về già mà còn nuôi luôn cán bộ công đoàn,negative
853,903,mở miệng thì chưởi tư bản còn mấy người cộng sản thì qúa nhiều đồng chí đạo tặc không có bút sách nào tả cho hết cái bọn hung thần nầy ,negative
854,904,ai lãnh đạo trực tiếp và toàn diện nhỉ đây là gì dân là ai nhỉ,negative
855,905,bắt người lao động nuôi một đám nhiều tầng lớp cán bộ đảng viên ngồi mát ăn bát vàng,negative
856,906,thật ra các ông ấy đang ăn trên mồ hôi máu và nc mắt của người lao động dưới cái vỏ bọc của luật pháp cho phép buồn,negative
857,907,bộ máy cồng kềnh kém cõi không đóng góp giúp ích gì nhiều mà chỉ bòn rút lương của người lao động nên tổ chức lại cho phù hợp,negative
858,908,đúng rồi ăn theo là tất nhiên nếu không thì lấy đâu mà chi lương cho người làm trong cơ quan bảo hiểm,negative
859,909,ăn hại người lao động và luôn cả doanh nghiệp,negative
860,910,hoàng hiệp chân vịt rút xương ngon đấy,positive
861,911,tin ranh hơn bọn phong kiến ngày xưa nhiều,negative
862,912,nên chăng!dẹp bỏ ngay một tổ chức đại diện cho không ai cả nhờ,negative
863,913,như bầu sữa mẹ chỉ biết rúc vào bú thôi,negative
864,914,lũ hút máu dân đây rồi,negative
865,915,nuoi lu vo dung nay lam đuoc gi ,negative
